30.268177,-81.50973
30.268340, -81.508869
30.271002,-81.510978
30.26648,-81.511008
30.266496,-81.511038
30.266459,-81.511029
30.266345,-81.511174
30.272975, -81.509220
30.272938, -81.508780
30.270685, -81.505933
30.266089, -81.504488
30.264116, -81.505699
30.264123, -81.505626
30.262422, -81.503170
30.262369, -81.503179
